symbol	ensembl_gene_id	name	hgnc_id
SMARCA4	ENSG00000127616.20	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	HGNC:11100
SMARCA5	ENSG00000153147.6	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	HGNC:11101
SMARCAD1	ENSG00000163104.18	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1	HGNC:18398
SMARCAL1	ENSG00000138375.13	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1	HGNC:11102
SMARCB1	ENSG00000099956.20	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	HGNC:11103
SMARCC1	ENSG00000173473.11	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	HGNC:11104
SMARCC2	ENSG00000139613.12	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2	HGNC:11105
SMARCD1	ENSG00000066117.15	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	HGNC:11106
SMARCD2	ENSG00000108604.17	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	HGNC:11107
SMARCD3	ENSG00000082014.17	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	HGNC:11108
SMARCE1	ENSG00000073584.20	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	HGNC:11109
SMC1A	ENSG00000072501.19	structural maintenance of chromosomes 1A	HGNC:11111
SMC1B	ENSG00000077935.17	structural maintenance of chromosomes 1B	HGNC:11112
SMC2	ENSG00000136824.19	structural maintenance of chromosomes 2	HGNC:14011
SMC3	ENSG00000108055.11	structural maintenance of chromosomes 3	HGNC:2468
SMC4	ENSG00000113810.16	structural maintenance of chromosomes 4	HGNC:14013
SMC5	ENSG00000198887.9	structural maintenance of chromosomes 5	HGNC:20465
SMC6	ENSG00000163029.16	structural maintenance of chromosomes 6	HGNC:20466
SMCHD1	ENSG00000101596.17	structural maintenance of chromosomes flexible hinge domain containing 1	HGNC:29090
SMCO1	ENSG00000214097.5	single-pass membrane protein with coiled-coil domains 1	HGNC:27407
SMCO2	ENSG00000165935.9	single-pass membrane protein with coiled-coil domains 2	HGNC:34448
SMCO3	ENSG00000179256.2	single-pass membrane protein with coiled-coil domains 3	HGNC:34401
SMCO4	ENSG00000166002.7	single-pass membrane protein with coiled-coil domains 4	HGNC:24810
SMCP	ENSG00000163206.6	sperm mitochondria associated cysteine rich protein	HGNC:6962
SMCR8	ENSG00000176994.11	SMCR8-C9orf72 complex subunit	HGNC:17921
SMDT1	ENSG00000183172.9	single-pass membrane protein with aspartate rich tail 1	HGNC:25055
SMG1	ENSG00000157106.18	SMG1 nonsense mediated mRNA decay associated PI3K related kinase	HGNC:30045
SMG5	ENSG00000198952.8	SMG5 nonsense mediated mRNA decay factor	HGNC:24644
SMG6	ENSG00000070366.14	SMG6 nonsense mediated mRNA decay factor	HGNC:17809
SMG7	ENSG00000116698.22	SMG7 nonsense mediated mRNA decay factor	HGNC:16792
SMG8	ENSG00000167447.13	SMG8 nonsense mediated mRNA decay factor	HGNC:25551
SMG9	ENSG00000105771.14	SMG9 nonsense mediated mRNA decay factor	HGNC:25763
SMIM1	ENSG00000235169.11	small integral membrane protein 1 (Vel blood group)	HGNC:44204
SMIM10	ENSG00000184785.6	small integral membrane protein 10	HGNC:41913
SMIM10L1	ENSG00000256537.5	small integral membrane protein 10 like 1	HGNC:49847
SMIM10L2A	ENSG00000178947.9	small integral membrane protein 10 like 2A	HGNC:34499
SMIM10L2B	ENSG00000196972.9	small integral membrane protein 10 like 2B	HGNC:34500
SMIM11A	ENSG00000205670.12	small integral membrane protein 11A	HGNC:1293
SMIM11B	ENSG00000273590.5	small integral membrane protein 11B	HGNC:51846
SMIM12	ENSG00000163866.9	small integral membrane protein 12	HGNC:25154
SMIM13	ENSG00000224531.6	small integral membrane protein 13	HGNC:27356
SMIM14	ENSG00000163683.12	small integral membrane protein 14	HGNC:27321
SMIM15	ENSG00000188725.8	small integral membrane protein 15	HGNC:33861
SMIM17	ENSG00000268182.6	small integral membrane protein 17	HGNC:27114
SMIM18	ENSG00000253457.3	small integral membrane protein 18	HGNC:42973
SMIM19	ENSG00000176209.12	small integral membrane protein 19	HGNC:25166
SMIM2	ENSG00000139656.7	small integral membrane protein 2	HGNC:28776
SMIM20	ENSG00000250317.9	small integral membrane protein 20	HGNC:37260
SMIM21	ENSG00000206026.7	small integral membrane protein 21	HGNC:27598
SMIM22	ENSG00000267795.6	small integral membrane protein 22	HGNC:48329
SMIM23	ENSG00000185662.10	small integral membrane protein 23	HGNC:34440
SMIM24	ENSG00000095932.7	small integral membrane protein 24	HGNC:37244
SMIM26	ENSG00000232388.5	small integral membrane protein 26	HGNC:43430
SMIM27	ENSG00000235453.12	small integral membrane protein 27	HGNC:31420
SMIM28	ENSG00000262543.2	small integral membrane protein 28	HGNC:53434
SMIM29	ENSG00000186577.14	small integral membrane protein 29	HGNC:1340
SMIM3	ENSG00000256235.3	small integral membrane protein 3	HGNC:30248
SMIM30	ENSG00000214194.9	small integral membrane protein 30	HGNC:48953
SMIM31	ENSG00000248771.5	small integral membrane protein 31	HGNC:49638
SMIM32	ENSG00000271824.2	small integral membrane protein 32	HGNC:53640
SMIM33	ENSG00000283288.2	small integral membrane protein 33	HGNC:53645
SMIM34A	ENSG00000243627.5	small integral membrane protein 34A	HGNC:39601
SMIM34B	ENSG00000278961.2	small integral membrane protein 34B	HGNC:53650
SMIM35	ENSG00000255274.10	small integral membrane protein 35	HGNC:44179
SMIM36	ENSG00000261873.2	small integral membrane protein 36	HGNC:53654
SMIM38	ENSG00000284713.2	small integral membrane protein 38	HGNC:54074
SMIM39	ENSG00000284479.1	small integral membrane protein 39	HGNC:54076
SMIM4	ENSG00000168273.8	small integral membrane protein 4	HGNC:37257
SMIM40	ENSG00000286920.2	small integral membrane protein 40	HGNC:54073
SMIM41	ENSG00000284791.2	small integral membrane protein 41	HGNC:54075
SMIM42	ENSG00000288460.1	small integral membrane protein 42	HGNC:55000
SMIM43	ENSG00000164112.14	small integral membrane protein 43	HGNC:55077
SMIM5	ENSG00000204323.5	small integral membrane protein 5	HGNC:40030
SMIM6	ENSG00000259120.3	small integral membrane protein 6	HGNC:40032
SMIM7	ENSG00000214046.9	small integral membrane protein 7	HGNC:28419
SMIM8	ENSG00000111850.11	small integral membrane protein 8	HGNC:21401
SMIM9	ENSG00000203870.6	small integral membrane protein 9	HGNC:41915
SMKR1	ENSG00000240204.3	small lysine rich protein 1	HGNC:43561
SMLR1	ENSG00000256162.2	small leucine rich protein 1	HGNC:44670
SMN1	ENSG00000172062.17	survival of motor neuron 1, telomeric	HGNC:11117
SMN2	ENSG00000205571.14	survival of motor neuron 2, centromeric	HGNC:11118
SMNDC1	ENSG00000119953.14	survival motor neuron domain containing 1	HGNC:16900
SMO	ENSG00000128602.11	smoothened, frizzled class receptor	HGNC:11119
SMOC1	ENSG00000198732.11	SPARC related modular calcium binding 1	HGNC:20318
SMOC2	ENSG00000112562.20	SPARC related modular calcium binding 2	HGNC:20323
SMOX	ENSG00000088826.18	spermine oxidase	HGNC:15862
SMPD1	ENSG00000166311.10	sphingomyelin phosphodiesterase 1	HGNC:11120
SMPD2	ENSG00000135587.9	sphingomyelin phosphodiesterase 2	HGNC:11121
SMPD3	ENSG00000103056.12	sphingomyelin phosphodiesterase 3	HGNC:14240
SMPD4	ENSG00000136699.20	sphingomyelin phosphodiesterase 4	HGNC:32949
SMPDL3A	ENSG00000172594.13	sphingomyelin phosphodiesterase acid like 3A	HGNC:17389
SMPDL3B	ENSG00000130768.15	sphingomyelin phosphodiesterase acid like 3B	HGNC:21416
SMPX	ENSG00000091482.8	small muscle protein X-linked	HGNC:11122
SMR3A	ENSG00000109208.5	submaxillary gland androgen regulated protein 3A	HGNC:19216
SMR3B	ENSG00000171201.12	submaxillary gland androgen regulated protein 3B	HGNC:17326
SMS	ENSG00000102172.16	spermine synthase	HGNC:11123
SMTN	ENSG00000183963.19	smoothelin	HGNC:11126
SMTNL1	ENSG00000214872.9	smoothelin like 1	HGNC:32394
SMTNL2	ENSG00000188176.12	smoothelin like 2	HGNC:24764
SMU1	ENSG00000122692.9	SMU1 DNA replication regulator and spliceosomal factor	HGNC:18247
SMUG1	ENSG00000123415.16	single-strand-selective monofunctional uracil-DNA glycosylase 1	HGNC:17148
SMURF1	ENSG00000198742.10	SMAD specific E3 ubiquitin protein ligase 1	HGNC:16807
SMURF2	ENSG00000108854.16	SMAD specific E3 ubiquitin protein ligase 2	HGNC:16809
SMYD1	ENSG00000115593.15	SET and MYND domain containing 1	HGNC:20986
SMYD2	ENSG00000143499.14	SET and MYND domain containing 2	HGNC:20982
SMYD3	ENSG00000185420.19	SET and MYND domain containing 3	HGNC:15513
SMYD4	ENSG00000186532.12	SET and MYND domain containing 4	HGNC:21067
SMYD5	ENSG00000135632.12	SMYD family member 5	HGNC:16258
SNAI1	ENSG00000124216.4	snail family transcriptional repressor 1	HGNC:11128
SNAI2	ENSG00000019549.13	snail family transcriptional repressor 2	HGNC:11094
SNAI3	ENSG00000185669.6	snail family transcriptional repressor 3	HGNC:18411
SNAP23	ENSG00000092531.10	synaptosome associated protein 23	HGNC:11131
SNAP25	ENSG00000132639.14	synaptosome associated protein 25	HGNC:11132
SNAP29	ENSG00000099940.12	synaptosome associated protein 29	HGNC:11133
SNAP47	ENSG00000143740.15	synaptosome associated protein 47	HGNC:30669
SNAP91	ENSG00000065609.15	synaptosome associated protein 91	HGNC:14986
SNAPC1	ENSG00000023608.5	small nuclear RNA activating complex polypeptide 1	HGNC:11134
SNAPC2	ENSG00000104976.12	small nuclear RNA activating complex polypeptide 2	HGNC:11135
SNAPC3	ENSG00000164975.16	small nuclear RNA activating complex polypeptide 3	HGNC:11136
SNAPC4	ENSG00000165684.6	small nuclear RNA activating complex polypeptide 4	HGNC:11137
SNAPC5	ENSG00000174446.13	small nuclear RNA activating complex polypeptide 5	HGNC:15484
SNAPIN	ENSG00000143553.11	SNAP associated protein	HGNC:17145
SNCA	ENSG00000145335.17	synuclein alpha	HGNC:11138
SNCAIP	ENSG00000064692.20	synuclein alpha interacting protein	HGNC:11139
SNCB	ENSG00000074317.11	synuclein beta	HGNC:11140
SNCG	ENSG00000173267.14	synuclein gamma	HGNC:11141
SND1	ENSG00000197157.11	staphylococcal nuclease and tudor domain containing 1	HGNC:30646
SNED1	ENSG00000162804.14	sushi, nidogen and EGF like domains 1	HGNC:24696
SNF8	ENSG00000159210.10	SNF8 subunit of ESCRT-II	HGNC:17028
SNIP1	ENSG00000163877.11	Smad nuclear interacting protein 1	HGNC:30587
SNN	ENSG00000184602.6	stannin	HGNC:11149
SNORC	ENSG00000182600.9	secondary ossification center associated regulator of chondrocyte maturation	HGNC:33763
SNPH	ENSG00000101298.15	syntaphilin	HGNC:15931
SNRK	ENSG00000163788.14	SNF related kinase	HGNC:30598
SNRNP200	ENSG00000144028.15	small nuclear ribonucleoprotein U5 subunit 200	HGNC:30859
SNRNP25	ENSG00000161981.11	small nuclear ribonucleoprotein U11/U12 subunit 25	HGNC:14161
SNRNP27	ENSG00000124380.11	small nuclear ribonucleoprotein U4/U6.U5 subunit 27	HGNC:30240
SNRNP35	ENSG00000184209.15	small nuclear ribonucleoprotein U11/U12 subunit 35	HGNC:30852
SNRNP40	ENSG00000060688.13	small nuclear ribonucleoprotein U5 subunit 40	HGNC:30857
SNRNP48	ENSG00000168566.13	small nuclear ribonucleoprotein U11/U12 subunit 48	HGNC:21368
SNRNP70	ENSG00000104852.15	small nuclear ribonucleoprotein U1 subunit 70	HGNC:11150
SNRPA	ENSG00000077312.9	small nuclear ribonucleoprotein polypeptide A	HGNC:11151
SNRPA1	ENSG00000131876.18	small nuclear ribonucleoprotein polypeptide A'	HGNC:11152
SNRPB	ENSG00000125835.20	small nuclear ribonucleoprotein polypeptides B and B1	HGNC:11153
SNRPB2	ENSG00000125870.11	small nuclear ribonucleoprotein polypeptide B2	HGNC:11155
SNRPC	ENSG00000124562.10	small nuclear ribonucleoprotein polypeptide C	HGNC:11157
SNRPD1	ENSG00000167088.11	small nuclear ribonucleoprotein D1 polypeptide	HGNC:11158
SNRPD2	ENSG00000125743.11	small nuclear ribonucleoprotein D2 polypeptide	HGNC:11159
SNRPD3	ENSG00000100028.12	small nuclear ribonucleoprotein D3 polypeptide	HGNC:11160
SNRPE	ENSG00000182004.13	small nuclear ribonucleoprotein polypeptide E	HGNC:11161
SNRPF	ENSG00000139343.11	small nuclear ribonucleoprotein polypeptide F	HGNC:11162
SNRPG	ENSG00000143977.14	small nuclear ribonucleoprotein polypeptide G	HGNC:11163
SNRPN	ENSG00000128739.23	small nuclear ribonucleoprotein polypeptide N	HGNC:11164
SNTA1	ENSG00000101400.6	syntrophin alpha 1	HGNC:11167
SNTB1	ENSG00000172164.15	syntrophin beta 1	HGNC:11168
SNTB2	ENSG00000168807.17	syntrophin beta 2	HGNC:11169
SNTG1	ENSG00000147481.17	syntrophin gamma 1	HGNC:13740
SNTG2	ENSG00000172554.12	syntrophin gamma 2	HGNC:13741
SNTN	ENSG00000188817.8	sentan, cilia apical structure protein	HGNC:33706
SNU13	ENSG00000100138.15	small nuclear ribonucleoprotein 13	HGNC:7819
SNUPN	ENSG00000169371.14	snurportin 1	HGNC:14245
SNURF	ENSG00000273173.5	SNRPN upstream open reading frame	HGNC:11171
SNW1	ENSG00000100603.14	SNW domain containing 1	HGNC:16696
SNX1	ENSG00000028528.15	sorting nexin 1	HGNC:11172
SNX10	ENSG00000086300.16	sorting nexin 10	HGNC:14974
SNX11	ENSG00000002919.15	sorting nexin 11	HGNC:14975
SNX12	ENSG00000147164.12	sorting nexin 12	HGNC:14976
SNX13	ENSG00000071189.21	sorting nexin 13	HGNC:21335
SNX14	ENSG00000135317.14	sorting nexin 14	HGNC:14977
SNX15	ENSG00000110025.13	sorting nexin 15	HGNC:14978
SNX16	ENSG00000104497.15	sorting nexin 16	HGNC:14980
SNX17	ENSG00000115234.11	sorting nexin 17	HGNC:14979
SNX18	ENSG00000178996.14	sorting nexin 18	HGNC:19245
SNX19	ENSG00000120451.11	sorting nexin 19	HGNC:21532
SNX2	ENSG00000205302.7	sorting nexin 2	HGNC:11173
SNX20	ENSG00000167208.16	sorting nexin 20	HGNC:30390
SNX21	ENSG00000124104.19	sorting nexin family member 21	HGNC:16154
SNX22	ENSG00000157734.14	sorting nexin 22	HGNC:16315
SNX24	ENSG00000064652.11	sorting nexin 24	HGNC:21533
SNX25	ENSG00000109762.17	sorting nexin 25	HGNC:21883
SNX27	ENSG00000143376.14	sorting nexin 27	HGNC:20073
SNX29	ENSG00000048471.14	sorting nexin 29	HGNC:30542
SNX3	ENSG00000112335.15	sorting nexin 3	HGNC:11174
SNX30	ENSG00000148158.17	sorting nexin family member 30	HGNC:23685
SNX31	ENSG00000174226.9	sorting nexin 31	HGNC:28605
SNX32	ENSG00000172803.18	sorting nexin 32	HGNC:26423
SNX33	ENSG00000173548.9	sorting nexin 33	HGNC:28468
SNX4	ENSG00000114520.11	sorting nexin 4	HGNC:11175
SNX5	ENSG00000089006.17	sorting nexin 5	HGNC:14969
SNX6	ENSG00000129515.20	sorting nexin 6	HGNC:14970
SNX7	ENSG00000162627.17	sorting nexin 7	HGNC:14971
SNX8	ENSG00000106266.11	sorting nexin 8	HGNC:14972
SNX9	ENSG00000130340.17	sorting nexin 9	HGNC:14973
SOAT1	ENSG00000057252.13	sterol O-acyltransferase 1	HGNC:11177
SOAT2	ENSG00000167780.12	sterol O-acyltransferase 2	HGNC:11178
SOBP	ENSG00000112320.12	sine oculis binding protein homolog	HGNC:29256
SOCS1	ENSG00000185338.7	suppressor of cytokine signaling 1	HGNC:19383
SOCS2	ENSG00000120833.14	suppressor of cytokine signaling 2	HGNC:19382
SOCS3	ENSG00000184557.4	suppressor of cytokine signaling 3	HGNC:19391
SOCS4	ENSG00000180008.9	suppressor of cytokine signaling 4	HGNC:19392
SOCS5	ENSG00000171150.9	suppressor of cytokine signaling 5	HGNC:16852
SOCS6	ENSG00000170677.6	suppressor of cytokine signaling 6	HGNC:16833
SOCS7	ENSG00000274211.6	suppressor of cytokine signaling 7	HGNC:29846
SOD1	ENSG00000142168.15	superoxide dismutase 1	HGNC:11179
SOD2	ENSG00000112096.19	superoxide dismutase 2	HGNC:11180
SOD3	ENSG00000109610.6	superoxide dismutase 3	HGNC:11181
SOGA1	ENSG00000149639.15	suppressor of glucose, autophagy associated 1	HGNC:16111
SOGA3	ENSG00000214338.10	SOGA family member 3	HGNC:21494
SOHLH1	ENSG00000165643.11	spermatogenesis and oogenesis specific basic helix-loop-helix 1	HGNC:27845
SOHLH2	ENSG00000120669.16	spermatogenesis and oogenesis specific basic helix-loop-helix 2	HGNC:26026
SON	ENSG00000159140.21	SON DNA and RNA binding protein	HGNC:11183
SORBS1	ENSG00000095637.23	sorbin and SH3 domain containing 1	HGNC:14565
SORBS2	ENSG00000154556.18	sorbin and SH3 domain containing 2	HGNC:24098
SORBS3	ENSG00000120896.14	sorbin and SH3 domain containing 3	HGNC:30907
SORCS1	ENSG00000108018.16	sortilin related VPS10 domain containing receptor 1	HGNC:16697
SORCS2	ENSG00000184985.16	sortilin related VPS10 domain containing receptor 2	HGNC:16698
SORCS3	ENSG00000156395.14	sortilin related VPS10 domain containing receptor 3	HGNC:16699
SORD	ENSG00000140263.15	sorbitol dehydrogenase	HGNC:11184
SORL1	ENSG00000137642.13	sortilin related receptor 1	HGNC:11185
SORT1	ENSG00000134243.12	sortilin 1	HGNC:11186
SOS1	ENSG00000115904.15	SOS Ras/Rac guanine nucleotide exchange factor 1	HGNC:11187
SOS2	ENSG00000100485.12	SOS Ras/Rho guanine nucleotide exchange factor 2	HGNC:11188
SOST	ENSG00000167941.3	sclerostin	HGNC:13771
SOSTDC1	ENSG00000171243.8	sclerostin domain containing 1	HGNC:21748
SOWAHA	ENSG00000198944.6	sosondowah ankyrin repeat domain family member A	HGNC:27033
SOWAHB	ENSG00000186212.4	sosondowah ankyrin repeat domain family member B	HGNC:32958
SOWAHC	ENSG00000198142.5	sosondowah ankyrin repeat domain family member C	HGNC:26149
SOWAHD	ENSG00000187808.5	sosondowah ankyrin repeat domain family member D	HGNC:32960
SOX1	ENSG00000182968.5	SRY-box transcription factor 1	HGNC:11189
SOX10	ENSG00000100146.19	SRY-box transcription factor 10	HGNC:11190
SOX11	ENSG00000176887.7	SRY-box transcription factor 11	HGNC:11191
SOX12	ENSG00000177732.9	SRY-box transcription factor 12	HGNC:11198
SOX13	ENSG00000143842.15	SRY-box transcription factor 13	HGNC:11192
SOX14	ENSG00000168875.3	SRY-box transcription factor 14	HGNC:11193
SOX15	ENSG00000129194.8	SRY-box transcription factor 15	HGNC:11196
SOX17	ENSG00000164736.6	SRY-box transcription factor 17	HGNC:18122
SOX18	ENSG00000203883.7	SRY-box transcription factor 18	HGNC:11194
SOX2	ENSG00000181449.4	SRY-box transcription factor 2	HGNC:11195
SOX21	ENSG00000125285.6	SRY-box transcription factor 21	HGNC:11197
SOX3	ENSG00000134595.9	SRY-box transcription factor 3	HGNC:11199
SOX30	ENSG00000039600.11	SRY-box transcription factor 30	HGNC:30635
SOX4	ENSG00000124766.7	SRY-box transcription factor 4	HGNC:11200
SOX5	ENSG00000134532.19	SRY-box transcription factor 5	HGNC:11201
SOX6	ENSG00000110693.19	SRY-box transcription factor 6	HGNC:16421
SOX7	ENSG00000171056.8	SRY-box transcription factor 7	HGNC:18196
SOX8	ENSG00000005513.10	SRY-box transcription factor 8	HGNC:11203
SOX9	ENSG00000125398.8	SRY-box transcription factor 9	HGNC:11204
SP1	ENSG00000185591.10	Sp1 transcription factor	HGNC:11205
SP100	ENSG00000067066.17	SP100 nuclear antigen	HGNC:11206
SP110	ENSG00000135899.19	SP110 nuclear body protein	HGNC:5401
SP140	ENSG00000079263.19	SP140 nuclear body protein	HGNC:17133
SP140L	ENSG00000185404.17	SP140 nuclear body protein like	HGNC:25105
SP2	ENSG00000167182.16	Sp2 transcription factor	HGNC:11207
SP3	ENSG00000172845.18	Sp3 transcription factor	HGNC:11208
SP4	ENSG00000105866.15	Sp4 transcription factor	HGNC:11209
SP5	ENSG00000204335.4	Sp5 transcription factor	HGNC:14529
SP6	ENSG00000189120.5	Sp6 transcription factor	HGNC:14530
SP7	ENSG00000170374.6	Sp7 transcription factor	HGNC:17321
SP8	ENSG00000164651.18	Sp8 transcription factor	HGNC:19196
SP9	ENSG00000217236.2	Sp9 transcription factor	HGNC:30690
SPA17	ENSG00000064199.7	sperm autoantigenic protein 17	HGNC:11210
SPAAR	ENSG00000235387.5	small regulatory polypeptide of amino acid response	HGNC:27244
SPACA1	ENSG00000118434.9	sperm acrosome associated 1	HGNC:14967
SPACA3	ENSG00000141316.13	sperm acrosome associated 3	HGNC:16260
SPACA4	ENSG00000177202.3	sperm acrosome associated 4	HGNC:16441
SPACA5	ENSG00000171489.11	sperm acrosome associated 5	HGNC:31353
SPACA5B	ENSG00000171478.8	sperm acrosome associated 5B	HGNC:19142
